----------------------------------------------------------------------------------Search Criteria:  Search in: Projects 		AdminIC: All; Project Number (split):1; DA; Fiscal Year: Active Projects ----------------------------------------------------------------------------------Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects),
"REWARD CIRCUIT DYSFUNCTION; SUBSTANCE USE DISORDER AND SCHIZOPHRENIA: A PRECLINICAL FMRI-BASED CONNECTIVITY STUDY",NIDA,"9375636",1R21DA044501-01,1,R21,DA,044501,01,,,"1865954","GREEN, ALAN I",Not Applicable,"DARTMOUTH COLLEGE", ,2017,283500,
"HOW DRUGS; CRIME AND CRIMINAL JUSTICE INVOLVEMENT INFLUENCE THE LIVES AND DEATHS OF AN URBAN AFRICAN AMERICAN COHORT FOLLOWED FOR 45 YEARS",NIDA,"9214854",1R01DA042748-01,1,R01,DA,042748,01,,,"7144383","GREEN, KERRY M",Not Applicable,"UNIV OF MARYLAND, COLLEGE PARK", ,2017,224403,
"COMPARING MEDICATION MAINTENANCE IN COMPREHENSIVE COMMUNITY AND PHARMACY SETTINGS TO ENHANCE ENGAGEMENT",NIDA,"9513201",1R21DA045848-01,1,R21,DA,045848,01,,,"8449161","GREEN, TRACI C",Not Applicable,"RHODE ISLAND HOSPITAL", ,2017,284412,
"PET IMAGING OF A4B2 NICOTINIC RECEPTOR UPREGULATION AND SMOKING CESSATION",NIDA,"9403663",1R01DA044760-01,1,R01,DA,044760,01,,,"1858264","GREEN, WILLIAM  ","CHEN, CHIN-TU ;MUKHERJEE, JOGESHWAR ","UNIVERSITY OF CHICAGO", ,2017,732915,
"ASSESSING THE ROOT CAUSES OF CHRONIC INFLAMMATION IN HIV-INFECTED INDIVIDUALS USING DRUGS OF ABUSE",NIDA,"9389327",1R01DA044605-01,1,R01,DA,044605,01,,,"1877883","GREENE, WARNER C.",Not Applicable,"J. DAVID GLADSTONE INSTITUTES", ,2017,714549,
"EFFECTS OF PRENATAL COCAINE ON EARLY BRAIN FUNCTIONAL CONNECTIVITY AND BEHAVIOR",NIDA,"9384304",1R01DA042988-01A1,1,R01,DA,042988,01,A1,,"7965160","GREWEN, KAREN M ","GAO, WEI ","UNIV OF NORTH CAROLINA CHAPEL HILL", ,2017,704051,
"A HIGH SCHOOL PROGRAM FOR PREVENTING PRESCRIPTION DRUG ABUSE",NIDA,"9253849",1R44DA043273-01,1,R44,DA,043273,01,,,"1911372","GRIFFIN, KENNETH W",Not Applicable,"NATIONAL HEALTH PROMOTION ASSOCIATES", ,2017,220878,
"THE ROLE OF RGS12 IN THE ACTION OF AMPHETAMINE AND RELATED DRUGS OF ABUSE",NIDA,"9394505",1F31DA043331-01A1,1,F31,DA,043331,01,A1,,"14154042","GROSS, JOSHUA D",Not Applicable,"WEST VIRGINIA UNIVERSITY", ,2017,44044,
"AN EXAMINATION OF AGE-RELATED DISPARITIES IN MEDICATION ASSISTED TREATMENT AND ASSOCIATED OUTCOMES",NIDA,"9402388",1R21DA044744-01,1,R21,DA,044744,01,,,"2084013","GRUCZA, RICHARD A",Not Applicable,"WASHINGTON UNIVERSITY", ,2017,228750,
"EVALUATING THE ABUSE POTENTIAL OF ELECTRONIC CIGARETTES WHEN USED IN COMBINATION WITH ALCOHOL: A HUMAN LABORATORY STUDY.",NIDA,"9190833",1F32DA042554-01,1,F32,DA,042554,01,,,"10439510","GUBNER, NOAH R",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2016,60618,
"COMBINATORIAL EFFECTS OF HIV; CART; & MORPHINE ON NEUROINFLAMMATION: IMPLICATIONS FOR HAND",NIDA,"9389178",1R01DA044586-01,1,R01,DA,044586,01,,,"11390838","GUO, MINGLEI  ","BUCH, SHILPA J","UNIVERSITY OF NEBRASKA MEDICAL CENTER", ,2017,378750,
"EXPLORE IN VIVO FUNCTIONAL CONNECTIVITY AT CELLULAR RESOLUTION IN DRUGGED BRAINS",NIDA,"9404719",1R21DA044007-01A1,1,R21,DA,044007,01,A1,,"6796092","GUO, SU ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2017,198125,
"THE NEXT GENERATION OF HALLUCINOGENS: A NEW CLASS OF SYNTHETIC PSYCHOACTIVE DRUGS",NIDA,"9238460",1R01DA041336-01A1,1,R01,DA,041336,01,A1,,"6377173","HALBERSTADT, ADAM L",Not Applicable,"UNIVERSITY OF CALIFORNIA SAN DIEGO", ,2017,339221,
"THE INTERACTION OF CHRONIC NICOTINE AND CHRONIC PAIN",NIDA,"9244923",1R21DA042389-01A1,1,R21,DA,042389,01,A1,,"1883668","HAMMOND, DONNA L.",Not Applicable,"UNIVERSITY OF IOWA", ,2017,228750,
"RAT GERMLINE GENE EDITING PRODUCTS AND SERVICES",NIDA,"9409628",1R43DA044885-01,1,R43,DA,044885,01,,,"8438634","HAMRA, F. KENT ",Not Applicable,"GENOMEDESIGNS LABORATORY, LLC", ,2017,169997,
"NOVEL ASSAY SYSTEM AND ANALYSIS ALGORITHM IN DETECTING RNA EDITING EVENTS AND LINKED SPLICING ISOFORMS",NIDA,"9184137",1R41DA042464-01,1,R41,DA,042464,01,,,"11295658","HAO, KE ",Not Applicable,"CELETRIX, LLC", ,2016,174000,
"NUDGING PRIMARY CARE PROVIDERS TOWARD GUIDELINE-RECOMMENDED OPIOID PRESCRIBING THROUGH EASIER AND MORE CONVENIENT EHR INFORMATION DESIGN",NIDA,"9419584",1R21DA046085-01,1,R21,DA,046085,01,,,"10357578","HARLE, CHRIS ALBERT",Not Applicable,"INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS", ,2017,208841,
"NOVEL TOBACCO CESSATION AGENTS",NIDA,"9171351",1R15DA042341-01,1,R15,DA,042341,01,,,"6792983","HARRELSON, JOHN P",Not Applicable,"PACIFIC UNIVERSITY", ,2016,375127,
"OPTOGENETICS AND TRANSGENIC TECHNOLOGY CORE",NIDA,"9352193",1ZICDA000555-08,1,ZIC,DA,000555,08,,,"9693010","HARVEY, BRANDON ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,2092870,
"HIV OPIATE INTERACTIONS IN WHITE MATTER PATHOLOGY",NIDA,"9419501",1R01DA044939-01,1,R01,DA,044939,01,,,"8536116","HAUSER, KURT F ","KNAPP, PAMELA E","VIRGINIA COMMONWEALTH UNIVERSITY", ,2017,529386,
"EPIDEMIOLOGY OF HCV TREATMENT KNOWLEDGE AND UTILIZATION AMONG OPIOID INJECTORS IN RURAL APPALACHIA",NIDA,"9267674",1R03DA043379-01,1,R03,DA,043379,01,,,"7018622","HAVENS, JENNIFER R",Not Applicable,"UNIVERSITY OF KENTUCKY", ,2016,148922,
"MULTIMODAL IMAGING OF NEURONAL AND GLIAL CONTRIBUTIONS TO SLEEP HOMEOSTASIS IN VIVO",NIDA,"9316313",1R03DA042480-01A1,1,R03,DA,042480,01,A1,,"10526629","HAYWORTH, CHRISTOPHER ROY",Not Applicable,"WASHINGTON STATE UNIVERSITY", ,2017,229500,
"CRITICAL MECHANISMS UNDERLYING THC NEUROTOXICITY IN DEVELOPING CNS",NIDA,"9222525",1R21DA042884-01,1,R21,DA,042884,01,,,"1871074","HEATON, MARIETA B",Not Applicable,"UNIVERSITY OF FLORIDA", ,2017,228750,
"PERSONALIZED SMOKING RELAPSE PREVENTION DELIVERED IN REAL-TIME VIA JUST-IN-TIME ADAPTIVE INTERVENTIONS",NIDA,"9242982",1K23DA041616-01A1,1,K23,DA,041616,01,A1,,"10833304","HECKMAN, BRYAN WAYNE",Not Applicable,"MEDICAL UNIVERSITY OF SOUTH CAROLINA", ,2017,184994,
"CANNABINOID AND OPIOID MODULATION OF DESCENDING PAIN CIRCUITS IN CHRONIC PAIN",NIDA,"9397685",1R01DA042565-01A1,1,R01,DA,042565,01,A1,,"1879433","HEINRICHER, MARY MAGDALEN ","INGRAM OSBORN, SUSAN L","OREGON HEALTH & SCIENCE UNIVERSITY", ,2017,410256,
"CHROMATIN-MEDIATED ALTERNATIVE SPLICING IN REWARD PATHOPHYSIOLOGY",NIDA,"9372507",1DP1DA044250-01,1,DP1,DA,044250,01,,,"10862823","HELLER-MESZNIK, ELIZABETH ",Not Applicable,"UNIVERSITY OF PENNSYLVANIA", ,2017,483000,
"EFFECT OF CANNABIS ADMINISTRATION AND ENDOCANNABINOIDS ON HIV NEUROPATHIC PAIN",NIDA,"9271603",1R01DA043430-01,1,R01,DA,043430,01,,,"8935427","HENRY, BROOK  ","ELLIS, RONALD J.","UNIVERSITY OF CALIFORNIA SAN DIEGO", ,2017,618199,
"A CLINICIAN TRAINING INTERVENTION TO IMPROVE PAIN-RELATED COMMUNICATION; PAIN MANAGEMENT AND OPIOID PRESCRIBING IN PRIMARY CARE",NIDA,"9223594",1K23DA043052-01,1,K23,DA,043052,01,,,"11579912","HENRY, STEPHEN G",Not Applicable,"UNIVERSITY OF CALIFORNIA AT DAVIS", ,2017,196884,
"DEVELOPING PATIENT-LEVEL RISK PREDICTION MODELS FOR PRESCRIPTION OPIOID OVERDOSE",NIDA,"9364793",1R01DA044282-01,1,R01,DA,044282,01,,,"11579912","HENRY, STEPHEN G",Not Applicable,"UNIVERSITY OF CALIFORNIA AT DAVIS", ,2017,604806,
"INTEGRATING ASSISTED PARTNER SERVICES AND PHYLOGENETICS FOR HIV AND HCV PREVENTION",NIDA,"9270726",1R01DA043409-01,1,R01,DA,043409,01,,,"9201452","HERBECK, JOSHUA T ","FARQUHAR, CAREY ","UNIVERSITY OF WASHINGTON", ,2017,668778,
"DEVELOPMENT OF A TRPA1 ANTAGONIST OPIOID-SPARING ANALGESIC FOR CHRONIC PAIN",NIDA,"9410468",1R44DA044900-01,1,R44,DA,044900,01,,,"8477687","HERZ, JEFF MARK",Not Applicable,"ALGOMEDIX, INC.", ,2017,734315,
"INDIVIDUALIZED APPROACHES TO THE HIV/TB EPIDEMIC AMONG POLYSUBSTANCE USERS IN IRKUTSK",NIDA,"9352558",1R01DA044137-01,1,R01,DA,044137,01,,,"10172459","HEYSELL, SCOTT K",Not Applicable,"UNIVERSITY OF VIRGINIA", ,2017,199999,
"OPIOIDS; EXTRACELLULAR VESICLES AND BBB INNATE IMMUNITY",NIDA,"9381158",1R21DA042373-01A1,1,R21,DA,042373,01,A1,,"2135002","HO, WENZHE ",Not Applicable,"TEMPLE UNIV OF THE COMMONWEALTH", ,2017,237750,
"TESTING A SYSTEM-LEVEL IMPLEMENTATION INTERVENTION TO IMPROVE THE QUALITY OF FAMILY-BASED SERVICES FOR ADOLESCENT SUBSTANCE USE",NIDA,"9402180",1R34DA044740-01,1,R34,DA,044740,01,,,"8568651","HOGUE, AARON ",Not Applicable,"NATIONAL CENTER ON ADDICTION/SUB ABUSE", ,2017,257322,
"SELECTIVE HDAC3 INHIBITORS AS A NOVEL THERAPY FOR DRUG ADDICTION",NIDA,"9140978",1R43DA041946-01,1,R43,DA,041946,01,,,"14215530","HOLSON, EDWARD ",Not Applicable,"KDAC THERAPEUTICS, INC.", ,2016,225000,
"MEDIA-BASED YOUTH E-CIG PREVENTION TOOLKIT FOR COMMUNITY-BASED ORGANIZATIONS",NIDA,"9252809",1R44DA041004-01A1,1,R44,DA,041004,01,A1,,"6447677","HOLTZ, KRISTEN D",Not Applicable,"KDH RESEARCH AND COMMUNICATION, INC.", ,2017,225000,
"CHARACTERIZATION OF NEURONAL ENSEMBLES ACTIVATED DURING DRUG-INDUCED BEHAVIOR",NIDA,"9339206",1ZIADA000467-13,1,ZIA,DA,000467,13,,,"8183775","HOPE, BRUCE ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,2215650,
"IMPACT OF MARIJUANA LEGALIZATION: COMPARISON OF TWO LONGITUDINAL TWIN COHORTS",NIDA,"9402524",1R01DA042755-01A1,1,R01,DA,042755,01,A1,,"3027549","HOPFER, CHRISTIAN J ","HEWITT, JOHN K.;MCGUE, MATTHEW K.;VRIEZE, SCOTT IAN","UNIVERSITY OF COLORADO DENVER", ,2017,1125962,
"OPTIMIZATION OF MRGX1 ALLOSTERIC AGONISTS AS POTENTIAL THERAPIES FOR CHRONIC PAIN",NIDA,"9432742",1R21DA045303-01,1,R21,DA,045303,01,,,"9724057","HOPKINS, COREY R.",Not Applicable,"UNIVERSITY OF NEBRASKA MEDICAL CENTER", ,2017,325005,
"CANNABINOID RECEPTORS AND ASSOCIATED PROTEINS",NIDA,"9383215",1R01DA042157-01A1,1,R01,DA,042157,01,A1,,"1883832","HOWLETT, ALLYN C ","LOWTHER, W TODD","WAKE FOREST UNIVERSITY HEALTH SCIENCES", ,2017,597540,
"DESIGN OF NOVEL MULTIVALENT LIGANDS WITH UNIQUE BIOLOGICAL ACTIVITY PROFILES FOR TREATMENT OF PROLONGED AND NEUROPATHIC PAIN WITHOUT TOXICITIES",NIDA,"9073237",1P01DA041307-01,1,P01,DA,041307,01,,7819,"1863714","HRUBY, VICTOR J",Not Applicable,"UNIVERSITY OF ARIZONA", ,2017,,56489
"PATIENT DECISION AID FOR MEDICATION-ASSISTED TREATMENT FOR OPIOID USE DISORDER",NIDA,"9513338",1R21DA045844-01,1,R21,DA,045844,01,,,"1883814","HSER, YIH-ING  ","MOONEY, LARISSA JEANETTE","UNIVERSITY OF CALIFORNIA LOS ANGELES", ,2017,223217,
"ENDOCANNABINOID BIOSYNTHESIS IN INFLAMMATION AND PAIN",NIDA,"9398439",1R01DA043571-01A1,1,R01,DA,043571,01,A1,,"10128063","HSU, KU-LUNG ",Not Applicable,"UNIVERSITY OF VIRGINIA", ,2017,391367,
"EXOSOME-MEDIATED ANTI-MICRORNA DELIVERY INTO THE CNS:  A NOVEL THREPAUTIC FOR HAND IN OPIATE USERS",NIDA,"9269394",1R21DA042704-01A1,1,R21,DA,042704,01,A1,,"12538559","HU, GUOKU  ","GUO, MINGLEI ","UNIVERSITY OF NEBRASKA MEDICAL CENTER", ,2017,225750,
"INTERACTIVE EFFECTS OF METH; HIV AND CART ON ASTROCYTE/NEURON FUNCTION",NIDA,"9386575",1R01DA044552-01,1,R01,DA,044552,01,,,"1900123","HU, XIU-TI ",Not Applicable,"RUSH UNIVERSITY MEDICAL CENTER", ,2017,541459,
"CORRELATES OF MOTIVATION AND REWARD",NIDA,"9339209",1ZIADA000550-08,1,ZIA,DA,000550,08,,,"8183590","IKEMOTO, SATOSHI ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,456205,
"OPTOGENETIC INVESTIGATIONS OF MOTIVATIONAL CIRCUITS IN RATS AND MICE",NIDA,"9339212",1ZIADA000575-06,1,ZIA,DA,000575,06,,,"8183590","IKEMOTO, SATOSHI ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,684308,
"MECHANISMS OF SIGNAL BIAS IN ARRESTINS",NIDA,"9298316",1R21DA043680-01,1,R21,DA,043680,01,,,"1899876","IVERSON, TINA M ","GUREVICH, VSEVOLOD V.","VANDERBILT UNIVERSITY", ,2017,197500,
"DEVELOPMENT OF A COMMERCIAL PLATFORM FOR DISCOVERY AND VALIDATION OF KEY MICROBIAL METABOLITES IN CNS DISORDERS",NIDA,"9333144",1R44DA043954-01,1,R44,DA,043954,01,,,"14668114","IWAI, SHOKO ",Not Applicable,"SECOND GENOME, INC.", ,2017,149499,
"MODELING SEX-DIFFERENCES IN TRAUMA-RELATED NEURAL ORGANIZATION CONFERRING RESILIENCE AGAINST ADDICTION",NIDA,"9317079",1R21DA042396-01A1,1,R21,DA,042396,01,A1,,"8630161","JAMES, GEORGE ANDREW",Not Applicable,"UNIV OF ARKANSAS FOR MED SCIS", ,2017,223500,
"INDIVIDUAL DIFFERENCES IN NICOTINE DEPENDENCE: A MULTI-MODAL NEUROIMAGING APPROACH",NIDA,"9381306",1K02DA042987-01A1,1,K02,DA,042987,01,A1,,"9304660","JANES, AMY C",Not Applicable,"MCLEAN HOSPITAL", ,2017,139185,
"MATERNAL BUPRENORPHINE-NALOXONE TREATMENT DURING THE PERINATAL PERIOD: FETAL AND INFANT EFFECTS",NIDA,"9237151",1R01DA041367-01A1,1,R01,DA,041367,01,A1,,"1901134","JANSSON, LAUREN M",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,624774,
"NANOPROBES FOR NEUROTRANSMITTER-SENSITIVE MOLECULAR FMRI IN ADDICTION RESEARCH",NIDA,"9404176",1R21DA044748-01,1,R21,DA,044748,01,,,"7771610","JASANOFF, ALAN ",Not Applicable,"MASSACHUSETTS INSTITUTE OF TECHNOLOGY", ,2017,193375,
"PROBING MECHANISMS OF AMPHETAMINE ACTION AT PLASMA MEMBRANE AND VESICULAR TRANSPORTERS IN VITRO AND IN VIVO",NIDA,"9311046",1R01DA041510-01A1,1,R01,DA,041510,01,A1,,"1864603","JAVITCH, JONATHAN A",Not Applicable,"COLUMBIA UNIVERSITY HEALTH SCIENCES", ,2017,533136,
"INTRANASAL NANODELIVERY OF OXYTOCIN TO TREAT MORPHINE ADDICTION IN HIV PATIENTS BY GENE EDITING",NIDA,"9411292",1R03DA044877-01,1,R03,DA,044877,01,,,"12238255","JAYANT, RAHUL DEV",Not Applicable,"FLORIDA INTERNATIONAL UNIVERSITY", ,2017,146500,
"PRIMARY ROLE OF GOLGI STRESS IN ANTI-HIV DRUG AND ALCOHOL ABUSE-INDUCED HEPATOTOXICITY",NIDA,"9331048",1R01DA042632-01A1,1,R01,DA,042632,01,A1,,"6767875","JI, CHENG ",Not Applicable,"UNIVERSITY OF SOUTHERN CALIFORNIA", ,2017,412500,
"NEURAL CIRCUIT IMPACTS OF HALLUCINOGENS",NIDA,"9333892",1R21DA041857-01A1,1,R21,DA,041857,01,A1,,"9791288","JI, DAOYUN ",Not Applicable,"BAYLOR COLLEGE OF MEDICINE", ,2017,198125,
"HARNESSING KNOWLEDGE OF GENE FUNCTION IN BRAIN TISSUE FOR DISCOVERING BIOLOGY UNDERLYING HEROIN ADDICTION",NIDA,"9333051",1R01DA044014-01,1,R01,DA,044014,01,,,"1868101","JOHNSON, ERIC O",Not Applicable,"RESEARCH TRIANGLE INSTITUTE", ,2017,843825,
"THE NEUROBIOLOGY OF DRUG ABUSE",NIDA,"9292911",1T32DA041349-01A1,1,T32,DA,041349,01,A1,,"1875033","JONES, SARA RAULERSON",Not Applicable,"WAKE FOREST UNIVERSITY HEALTH SCIENCES", ,2017,189470,
"ABUSE POTENTIAL OF A NOVEL BIFUNCTIONAL OPIOID LIGAND",NIDA,"9245248",1R21DA041565-01A1,1,R21,DA,041565,01,A1,,"7148461","JUTKIEWICZ, EMILY M",Not Applicable,"UNIVERSITY OF MICHIGAN", ,2017,193750,
"ENDOGENOUS ENKEPHALINS AND REWARD MECHANISMS",NIDA,"9382444",1R01DA042092-01A1,1,R01,DA,042092,01,A1,,"7148461","JUTKIEWICZ, EMILY M",Not Applicable,"UNIVERSITY OF MICHIGAN", ,2017,345482,
"PROTEIN ENGINEERING OF A BIOLOGIC DRUG CANDIDATE",NIDA,"9347908",1R43DA044064-01,1,R43,DA,044064,01,,,"12056766","KALNIK, MATTHEW W",Not Applicable,"ANTIDOTE THERAPEUTICS, INC.", ,2017,200834,
"MECHANISMS OF EXTINCTION MEMORY ENHANCEMENT FOR COCAINE ADDICTION TREATMENT",NIDA,"9440014",1R01DA043454-01A1,1,R01,DA,043454,01,A1,,"1867194","KANTAK, KATHLEEN M.",Not Applicable,"BOSTON UNIVERSITY (CHARLES RIVER CAMPUS)", ,2017,564695,
"BASIC DOPAMINE TRANSPORTER MECHANISMS OF COCAINE",NIDA,"9352030",1ZIADA000103-27,1,ZIA,DA,000103,27,,,"6480237","KATZ, JONATHAN L",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,465297,
"PHARMACOLOGY OF DOPAMINE RECEPTOR SYSTEMS",NIDA,"9352031",1ZIADA000105-27,1,ZIA,DA,000105,27,,,"6480237","KATZ, JONATHAN L",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,310198,
"SIGMA RECEPTOR AND DOPAMINE SYSTEMS INTERACTIONS IN THE EFFECTS OF COCAINE",NIDA,"9352054",1ZIADA000547-08,1,ZIA,DA,000547,08,,,"6480237","KATZ, JONATHAN L",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,775495,
"E-CIGARETTE WARNING LABELS: TESTS OF MESSAGES TO REDUCE RECREATIONAL USE AMONG ADOLESCENTS",NIDA,"9318713",1R03DA043022-01A1,1,R03,DA,043022,01,A1,,"11535129","KATZ, SHERRI JEAN ",Not Applicable,"UNIVERSITY OF MINNESOTA", ,2017,108639,
"BRAIN EFFECTS OF LONG-TERM ANABOLIC-ANDROGENIC STEROID USE:MULTIMODAL IMAGING AND COGNITION STUDIES",NIDA,"9206307",1R01DA041866-01A1,1,R01,DA,041866,01,A1,,"1910919","KAUFMAN, MARC J",Not Applicable,"MCLEAN HOSPITAL", ,2017,478783,
"MHEALTH INTERVENTION VIA MENTORS: PREVENTING SUBSTANCE USE; SEXUAL RISK AND VIOLENCE AMONG INNER CITY YOUTH THROUGH TECHNOLOGY-ENHANCED MENTORING",NIDA,"9314128",1K01DA042138-01A1,1,K01,DA,042138,01,A1,,"14175168","KAUFMAN, MICHELLE ",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,179739,
"ABUSE LIABILITY AND ANTI-ADDICTION POTENTIAL OF THE ATYPICAL MU OPIOID RECEPTOR AGONIST IBNTXA",NIDA,"9317755",1R03DA041560-01A1,1,R03,DA,041560,01,A1,,"12665046","KECK, THOMAS MCGOWAN",Not Applicable,"ROWAN UNIVERSITY", ,2017,108576,
"THE ROLE OF THALAMIC DOPAMINE D2 RECEPTORS IN COCAINE INTAKE",NIDA,"9371630",1R21DA044329-01,1,R21,DA,044329,01,,,"9574679","KELLENDONK, CHRISTOPH ",Not Applicable,"NEW YORK STATE PSYCHIATRIC INSTITUTE", ,2017,228404,
"ECONOMETRIC ANALYSIS OF CIGARETTE PURCHASES ON NATIVE AMERICAN RESERVATIONS",NIDA,"9308511",1R01DA042064-01A1,1,R01,DA,042064,01,A1,,"1872483","KENKEL, DONALD S",Not Applicable,"CORNELL UNIVERSITY", ,2017,231161,
"THE EPIGENOME IN SUBSTANCE ABUSE DISORDERS: ENGINEERING NEW TOOLS TO DISSECT FUNCTION FROM FORM",NIDA,"9376441",1DP1DA044359-01,1,DP1,DA,044359,01,,,"14134326","KEUNG, ALBERT ",Not Applicable,"NORTH CAROLINA STATE UNIVERSITY RALEIGH", ,2017,456000,
"STOP-AND-FRISK; ARREST; AND INCARCERATION AND STI/HIV RISK IN MINORITY MSM",NIDA,"9410631",1R01DA044037-01A1,1,R01,DA,044037,01,A1,,"9609772","KHAN, MARIA RABIA",Not Applicable,"NEW YORK UNIVERSITY SCHOOL OF MEDICINE", ,2017,759749,
"CRMP2; NAV1.7 SODIUM CHANNEL; AND CHRONIC PAIN",NIDA,"9381360",1R01DA042852-01A1,1,R01,DA,042852,01,A1,,"9336094","KHANNA, RAJESH ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2017,384996,
"OPTIMIZING OUTPATIENT ANESTHESIA:  IMPROVING ANALGESIA AND REDUCING OPIOID MISADVENTURE",NIDA,"9220089",1R01DA042985-01,1,R01,DA,042985,01,,,"1869038","KHARASCH, EVAN D.",Not Applicable,"WASHINGTON UNIVERSITY", ,2017,566187,
"CEREBELLUM AND ADDICTION",NIDA,"9471890",1R01DA044761-01A1,1,R01,DA,044761,01,A1,,"6186691","KHODAKHAH, KAMRAN ",Not Applicable,"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC", ,2017,632780,
"INTERACTIONS BETWEEN MICROGLIA AND DOPAMINERGIC NEURONS REGULATES DOPAMINE NEUROTRANSMISSION",NIDA,"9314711",1R21DA043895-01,1,R21,DA,043895,01,,,"8769375","KHOSHBOUEI, HABIBEH  ","STREIT, WOLFGANG J","UNIVERSITY OF FLORIDA", ,2017,226488,
"ACTIVATING PERSONAL NETWORK SUPPORT IN TREATMENT SEEKING SUBSTANCE USERS",NIDA,"9314159",1R34DA042320-01A1,1,R34,DA,042320,01,A1,,"1875197","KIDORF, MICHAEL S",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,286052,
"NIGROSTRIATAL CO-CULTURES WITH DOPAMINERGIC NEURONS CARRYING A FLUORESCENT TAG",NIDA,"9385959",1R03DA043183-01A1,1,R03,DA,043183,01,A1,,"1868115","KIEDROWSKI, LECH ",Not Applicable,"UNIVERSITY OF ILLINOIS AT CHICAGO", ,2017,79950,
"MAKING THE HIV-1 GP41 POCKET AMENABLE TO SMALL-MOLECULE DRUG DISCOVERY",NIDA,"9320377",1DP1DA043893-01,1,DP1,DA,043893,01,,,"1898337","KIM, PETER S",Not Applicable,"STANFORD UNIVERSITY", ,2017,785000,
"PROMOTING SMOKING CESSATION AMONG INDIVIDUALS WITH FOOD INSECURITY",NIDA,"9386375",1K01DA043659-01A1,1,K01,DA,043659,01,A1,,"10816035","KIM-MOZELESKI, JIN E.",Not Applicable,"UNIVERSITY OF MASSACHUSETTS AMHERST", ,2017,163638,
"E-CIGARETTE USE AS A SMOKING CUE",NIDA,"9545202",1R56DA044210-01,1,R56,DA,044210,01,,,"1878144","KING, ANDREA C",Not Applicable,"UNIVERSITY OF CHICAGO", ,2017,299872,
"DISSECTING THE ROLE OF GRANULOCYTE-COLONY STIMULATING FACTOR IN COCAINE-MEDIATED BEHAVIORAL PLASTICITY",NIDA,"9370396",1K08DA044308-01,1,K08,DA,044308,01,,,"9573140","KIRALY, DREW ",Not Applicable,"ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI", ,2017,191432,
"AN EXPERIMENTAL EVALUATION OF E-CIGARETTES IN YOUNG ADULTS: REINFORCEMENT ENHANCEMENT AND DEVALUATION BY NICOTINE",NIDA,"9303548",1R15DA043045-01A1,1,R15,DA,043045,01,A1,,"9369272","KIRSHENBAUM, ARI PHILLIP",Not Applicable,"ST. MICHAEL'S COLLEGE", ,2017,365865,
"REDUCING DEPENDENCY: TRANSDERMAL PATCH TO DELIVER A NOVEL POTENT ANALGESIC",NIDA,"9410376",1R43DA044852-01,1,R43,DA,044852,01,,,"14215706","KISAK, EDWARD T",Not Applicable,"TIOGA RESEARCH, INC.", ,2017,256191,
"MECHANISMS OF RISK AND RESILIENCE IN ADOLESCENT DRUG TREATMENT AND RECOVERY",NIDA,"9232312",1R15DA043096-01,1,R15,DA,043096,01,,,"10987555","KIVISTO, KATHERINE LITTLE",Not Applicable,"UNIVERSITY OF INDIANAPOLIS", ,2017,312752,
"BRAIN TEMPERATURE; REWARD; AND DRUGS OF ABUSE",NIDA,"9339205",1ZIADA000445-16,1,ZIA,DA,000445,16,,,"8183696","KIYATKIN, EUGENE A",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,423095,
"ELECTROPHYSIOLOGICAL AND ELECTROCHEMICAL STUDUES OF ADDICTIVE DRUGS",NIDA,"9339211",1ZIADA000566-07,1,ZIA,DA,000566,07,,,"8183696","KIYATKIN, EUGENE A",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,423095,
"UNDERSTANDING THE OVERLAP OF CHROMATIN ALTERATION IN HIV-1 AND DRUG ABUSE",NIDA,"9386383",1DP2DA044550-01,1,DP2,DA,044550,01,,,"10634544","KLASE, ZACHARY ALAN",Not Applicable,"UNIVERSITY OF THE SCIENCES PHILADELPHIA", ,2017,2137500,
